text,likes,impressions,followers,popularity,pop_level
"Prioritizing performance almost always sacrifices general health. There's no question about it. The reason is simple:

To peak, you must apply a diet and a linear exercise program that ignores the natural rhythm of your body as well as useful interoceptive signals.",6.0,1620.0,11489.0,0.7790528559497937,1
I want some coco puffs,0.0,21.0,344.0,0.411509675355112,0
Hungry and idk what I want for lunch 😩,0.0,92.0,1539.0,0.2964965493845217,0
"Diet Day 1: I have removed all the bad food from the house. 
It was delicious.",22.0,318.0,1476.0,6.904903273756017,2
"Going for some kbbq and karaoke tonight, don’t get me wrong I’m so excited but I have 0 energy to get ready and bleach my eyebrows 🥲",1.0,56.0,88.0,0.9966605587850867,1
Making Ramen noodles 🍜,1.0,14.0,9.0,1.3354751721255163,1
So i ordered me and a coworker some lunch…she eating her in the break room…she told me afterwards one of the old guys was upset that i didn’t buy the whole crew anything…FUUUUCK THAT! She really only got lunch because i needed another for free shipping lol,1.0,58.0,1097.0,0.6514460701054805,1
"Having a brie, mushroom and bacon omelet  with a side of home fries for lunch",26.0,530.0,1699.0,7.764836461945653,2
I need a break from cooking.. what’s for lunch?,0.0,98.0,485.0,0.3880680406163071,0
"*Vibe With BankyD📺🌹*

Wait O If Indomie Is A Fast Food Then Garri is What??",1.0,24.0,84.0,1.0026198319273658,1
"$end for my lunch. $30. 

$iviae",6.0,258.0,1220.0,2.217375221825058,2
The service is working today is at a brewery… strange but exciting I get to go on a field trip today yay!!! I love when the services take place outside our chapel n.n,2.0,138.0,553.0,1.136226758920872,1
"When I was in high school I had two favorite subjects, lunch and recess

GOAT PLAYER SHIV THAKARE",6.0,88.0,1293.0,2.18249577088075,2
Cooking instant noodle at midnight ;),0.0,103.0,330.0,0.41426447646447234,0
Exploring the Nutbrook Trail on @SustransEMids NCN67. Great surface even in wet conditions and some fantastic views. The @nutbrookcoffee shop for lunch was excellent,4.0,80.0,214.0,2.211279780172462,2
Tomorrow is Elvis’s birthday and I’m more excited for it than I’ve ever been. Mainly because of this community. I’m picking up stuff for a coconut cake and gotta get baking. Can’t wait to see all of the content tomorrow. You guys being happy makes me happy.,16.0,429.0,335.0,7.025575791913884,2
It's kinda cool how this new area has a food truck that passes by on the weekends. Not everyday you see that in Ghana,1.0,54.0,517.0,0.7671109366553108,1
"Good Morning!
I made a bakery run this morning. I got a vegetarian quiche and mushroom soup for us to have for lunch today and tomorrow. I also got Kathy a small apple pie. 
Kathy is hoping her cast will come off on Tuesday.
I fixed drain and faucet yesterday - print job today.",32.0,382.0,15397.0,2.977432205008437,2
I guess I'll go and get a small Starbucks coffee before the mall. Should have gotten one before my walk because I don't know if you're allowed to have drinks in a department store lol,1.0,141.0,7882.0,0.28465891057802933,0
"I hate people and pages that tweet like robots

Ai bout to eat you for lunch",0.0,37.0,111.0,0.4835855484976622,0
"I'm at work and really wanted to start watching Gap while on my lunch but I know this episode is gonna make me too emotional so I gotta wait 😭 2.5 hours left until I leave, I can do this... 🥲",3.0,274.0,1524.0,1.1894804703086652,1
scantily-clad healthy diet.,0.0,3.0,272.0,0.42689998990482175,0
Jamaican food is so mf good,3.0,282.0,1367.0,1.2278285313240513,1
Never let your colleagues decide what you eat for lunch.,7.0,1812.0,7534.0,1.1704401022832012,1
i wann a have a cute lunch date,2.0,699.0,4762.0,0.5667773417864691,1
"Oh my goodness. My cup runneth over. I’ve just found the Scottish scran website which has a recipe for Scottish Morning Rolls!!
I’m going to get baking.",1.0,43.0,241.0,0.8693683984206585,1
"When doctor said, don't eat ""gorengan n  coklat"" too much, meanwhile my mom always give me telor dadar, tahu tempe goreng all the day for lunch.",0.0,26.0,114.0,0.4819027592339254,0
Kinda want breakfast food kinda need to go get a smoothie,1.0,163.0,2854.0,0.4773538653732062,0
"what's going on in bengaluru, i just saw a reel where they are printing dosa-",1.0,71.0,490.0,0.7746944587945889,1
i wanna do the abc diet at some point but i need to lower my usual intake first and i need to do it b4 i start soccer again,0.0,15.0,97.0,0.4921235415714644,0
if i could eat mediterranean food for the rest of my life id be so happy,1.0,50.0,175.0,0.9099284375740759,1
"The most unfunny scene in any given comedy movie:
INT. COFFEE SHOP - DAY
Our middle-aged main character goes to order a no-nonsense black coffee from the annoying gen-z barista who likes silly little girly coffee drinks.",3.0,150.0,98.0,1.9658877113398214,1
"let's look forward to something
something big or small
even if its something like looking forward to some lunch
even a little bit of excitement can go a long way",2.0,77.0,591.0,1.1217840614184067,1
"After 2 at SPC: struggled with these lanes, Varsity team score 831. Looking for a game 3 bounceback to take us into the lunch break.
222 Andrew L
145 Finn K
136 Andrew H
156 TJ O
171 Dale H

JV scores:
161 Thomas B
116 Alex W
138 Aidan M
169 Daniel K
@ksimsYHS #gofoxes",3.0,76.0,209.0,1.7750223427316756,1
I gotta bento box and it's so cute I wanna use it all the time now lol,0.0,73.0,1031.0,0.33085771325502544,0
What should I get for lunch today? I can't decide! 😭😭,0.0,74.0,551.0,0.37900291222309546,0
"I am very impressed by this coffee shop that I'm at. They just sold me the absolute BEST egg and cheese biscuit that I've ever had in my life, but also the WORST peanut butter, banana, and chocolate smoothie that I've ever tasted😂Not even mad. I'm just in shock",2.0,153.0,157.0,1.3853584528380825,1
Had an amazing lunch with my friend,0.0,108.0,129.0,0.474121256655912,0
Went out to lunch with my sister in law on Thursday. Had a nice lunch and went to the Alchemist on George Square Glasgow for a drink. Ordered a couple of drinks. Sister in law goes to the toilet. Comes back and says get your jacket we're leaving. Unisex toilet 😡.,0.0,38.0,319.0,0.41650132670582884,0
"Dragon berry smoothie with mango, coconut, granola and peanut butter 😩😋 ..",0.0,25.0,256.0,0.4308103691617437,0
The most delicious lunch today @TheBustardInn 😀 - we LOVED our burgers and all the sides ❤️,0.0,29.0,444.0,0.3942212357945036,0
Here’s to the ladies who lunch.,0.0,29.0,112.0,0.48301942571636286,0
"Good afternoon. 

I've already fixed up some guardians, tested the lasers and hunted down five people all before lunch.",1.0,43.0,329.0,0.8289302267640649,1
"Tb to when we had vegan chicken for lunch
Kant awal w a5r mara
la 7da yjarba🙂",0.0,124.0,144.0,0.46721252313551714,0
I’ll just have goat light soup for breakfast 😉,0.0,86.0,680.0,0.36355078486020725,0
"popeyes NASTY , kfc NASTY, Bk NASTY, mcdonald’s lunch time NASTY, must i continue?",7.0,2178.0,242.0,3.4753532187263416,2
Yo! Afternoon! Had lunch?,0.0,13.0,124.0,0.4766069297401121,0
"Lunch time messages 🍕

🚿 Stand firm in what you want right now! It may be testing your patience but unexpected movement will happen once you stop focusing on what could go wrong or why 

🔥 You have options remember that, you shouldn’t feel the need to constantly look over your",63.0,2559.0,8961.0,8.404025047369451,2
I truly cant wait to retire just so i can hit the gym before lunch time,0.0,182.0,1562.0,0.2951704268483178,0
If I get Japanese food and it says spicy on it. Oh I know it’s going to be hot no need to add hot sauce lol,0.0,319.0,6073.0,0.16589385327259143,0
J Alexander or Wasabi for lunch 🤔,0.0,281.0,630.0,0.36923784050361197,0
I hope Nelson brings lunch. I’m so tired. I just wanna stay in bed all day and look at flights 🥲,0.0,77.0,211.0,0.4431517175544197,0
"Sky eats bowler for breakfast lunch and dinner 
#SuryakumarYadav",0.0,176.0,627.0,0.3695902919394051,0
I want some seafood paella,0.0,91.0,2036.0,0.27089621095734306,0
"Am I correctly perceiving that diet, fitness, and lower body fat are becoming increasingly coded as right wing, and the opposite as left wing? (Among the fringe/twitter users, mainly).",1.0,470.0,679.0,0.7273224679556675,1
I’m so hungry I’m wondering where the pounded yam I had last night went 🤔,231.0,17222.0,44038.0,8.84630017040236,2
"#fml slept through early morning legs day workout… um, i mean today is just abs day with a few quick sets before lunch :P #absday #slacker #whoajackworkouts",0.0,27.0,147.0,0.4659181190731891,0
"⠀

Invites the reader to lunch. It's on her!

⠀",0.0,270.0,172.0,0.45605204075327316,0
"Coffee, fire, The Great Soul Food Cook Off. 🥰",10.0,1548.0,206368.0,0.09900636346018332,0
"What is the most expensive food yoy have ever eaten?

#diet #healthydiet #nfts #upcomingnft #nftcollection #wholefood #foodie",3.0,34.0,170.0,1.8271503359645527,1
need KBBQ…ASAP,6.0,719.0,812.0,2.449844742249337,2
hmm what to do for lunch,1.0,122.0,200.0,0.8930849852751775,1
I got a smoothie king addiction 😭,0.0,38.0,306.0,0.41923381023102246,0
"Just been getting high all morning...now what shall I devour in my kitchen. Fruit smoothie??? Give me a nice shit.

♡findom♡",1.0,92.0,1466.0,0.6016297598870526,1
"Im tellin yall right now if you enjoy toast in the morning....go grab the croissant toast loaf 2pk from Sams Club and slice it up....from easy french toast, plain butter or with cream cheese yall can thank me later",0.0,136.0,1540.0,0.2964385577996278,0
Watch me pull out a fat nut on my lunch break. 😈🍆💦,3.0,275.0,1149.0,1.2873816337690671,1
What should I have for lunch today? I will abide by the poll.,4.0,1116.0,736.0,1.7878015259937443,1
We had lunch from Kroger's deli today and it honestly wasn't bad.,1.0,48.0,424.0,0.7947906045580643,1
Yay my bestie is coming to get me and we’re going to lunch,0.0,16.0,111.0,0.4835855484976622,0
"Gruby’s for lunch - let me have the ruben sandwich, and I’ll have the big one",0.0,185.0,185.0,0.4514645522363393,0
Lunch sounds good right now ngl,1.0,172.0,917.0,0.6807319905336667,1
Finally going to go see my grandmother before work and we are going out to eat for lunch somewhere too and it's gonna be a fun time for me as always 💖💖 I hope everyone else is doing good too!!!!!!!,1.0,72.0,958.0,0.6736906652929093,1
who up crankin out a wango smoothie rn? ☺️☺️☺️,1.0,79.0,74.0,1.0189668522402056,1
"Craving for the food you can't have is the actual challenge of dieting. Ugh, Parata has been at the top of my list of cravings. I haven't eaten a roti in about like six months top.😪🤧🥹",10.0,607.0,641.0,4.047524886979473,2
"After all my research, prayers, consultation and gbogbotigbo, it's like Amarachukwu is settling for Suya and Fried plantain, with sauce for dinner.

Ps: I've been on this thought of what to eat since ụtụtụ, and nothing came to mind.

How do y'all come up with what to eat?🤦🏾‍♀️",9.0,2045.0,4815.0,1.8786196966550064,1
"Saving my bulgogi

for lunch

and I hop back to the apartment to grab my water to find out this hungry motherfucker nibbled on it while I was headed to the gym",99.0,7095.0,18058.0,7.997792631194529,2
my plan is trying to omad lunch starting monday ending on friday but then it will be so so so hard to restrict bc ill have 2 weeks off school.......,2.0,48.0,291.0,1.2675514788759448,1
I really was just downtown and didn't get lunch I'm so slow,0.0,113.0,769.0,0.3541960256305245,0
"""feeling alright, guy?""

""naw, i'm gonna go eat ramen.""",1.0,74.0,542.0,0.7603708041748943,1
"do i wanna make a smoothie this morning? i kind of don’t wanna eat food, just liquids",0.0,41.0,208.0,0.44405956857496104,0
"Bro I wanna eat everything 
Tacos 
Mongolian 
Nachos 
Pancakes, eggs, grits, blueberry muffin, and home fries
But I made a smoothie bowl cause…. Why",1.0,128.0,1080.0,0.6540439530141912,1
I walked into my bodega for an Arizona and came out with mad Spanish food 🫶🏾,0.0,164.0,605.0,0.37221674784775893,0
i ate for lunch kind of reactively because i was about to pass out. Nothing bad but i always omad the same dinner and know im going insane trying to figure out if i should modify dinner or just skip it altogether,0.0,112.0,174.0,0.4553247942773227,0
What's the difference between poundo and pounded yam🙄,105.0,65209.0,213188.0,0.9244477911599326,1
"if i’ve lost weight since yesterday, i’m gonna reward myself with the blueberry toast i had yesterday for lunch",3.0,99.0,796.0,1.4061060551440272,1
"If prescribing diet &amp; exercise education was incentivized like prescription medication, we could reduce US healthcare costs by 75%.",0.0,87.0,91.0,0.49618912889364086,0
Gonna eat lunch and then Have a cozy Saturday Terraria stream.,1.0,34.0,149.0,0.9301395565805763,1
I’m available for FaceTimes rn before I head out to lunch,2.0,1042.0,34206.0,0.14251315234739975,0
"Sitting outside for lunch today, bouta make me not clock back in 😭 weather is amazing rn",0.0,48.0,832.0,0.3480751205389735,0
Me &amp; my baby chilling rn bout to eat some lunch idk what we doing later tho,0.0,111.0,4078.0,0.20392994900304623,0
a man on the red line today told me if i was a smoothie i would be wild berry,5.0,145.0,148.0,2.792955104927016,2
i aint go 2 school w you if i aint sit at ya table for lunch,2.0,1.0,214.0,1.3267678681034771,1
shoutout to bae for buying me lunch 🥺,2.0,245.0,598.0,1.1192051616318126,1
I want to go to a cute brunch or lunch spot :(,0.0,127.0,270.0,0.42737721798644684,0
"I *actually* accidentally threw pre-workout into my smoothie instead of protein, because one powder bucket is the same as the next right? I am trying to get work done at the PC and my fucking eyeballs itch. 🤦",19.0,990.0,2451.0,5.066764702781724,2
Watching ppl fight over parking spaces on my lunch break is the best,0.0,45.0,373.0,0.40609822323143635,0
"This strawberry, mango, pina colada smoothie is probably the best decision I’ll make today 😅",1.0,74.0,631.0,0.738241305685236,1
At Mt Snow and I’m eating lunch. The table next to me is 6 adults on one side of table drinking bloody Mary’s and the other side of the table is 3 kids on their parents iPhones. SOCIETY,4.0,116.0,61.0,2.610621022028563,2
