text,likes,impressions,followers,like_pop,like_pop_level,impr_pop,impr_pop_level
"My breakfast: talking to him nd checking his account 
Lunch: check his account 
Dinner: spending quality time with hubby hehe",2.0,97.0,1035.0,1.0276157898161025,1,0.5553062102418802,1
Finally made it to Tropical Smoothie,0.0,168.0,1782.0,0.30057703159167104,0,0.7481211093124337,1
"It's the weekend, but that doesn't mean we should forget about our healthy eating habits. Stay on track as best as possible and make healthy choices to keep your deficit on track while still enjoying life #weightloss #diet",0.0,27.0,166.0,0.4578559898436335,0,0.284673055464154,0
"I gotta run to San Pedro to run some errands, thinking about exploring and getting lunch there. Any recommendations?",4.0,655.0,336.0,2.0803533358614903,2,5.484725773039889,2
"I’m behind alot of these @nokidhungry and @FeedAZStudents because I was there. I knew people that school lunch was their only meal. Face it, even if you make $40,000 and have 2 kids, you still can benefit from Universal free lunches. Check your budget. Plsfollow them and support.",2.0,50.0,1959.0,0.8782037464865364,1,0.2151702892008215,0
"I miss being a kid during the summer, playing outside from 9am to 11pm Only go in the house to:
• Get icecream truck money
• Use the bathroom 
• Eat lunch",12.0,405.0,1323.0,4.214786477355522,2,2.0697980494670722,2
the guys next to emma and I at lunch ordered burgers and as the food got to their table me and emma turned to each other and whispered “big and greedy” in unison,6.0,278.0,547.0,2.7012545676423407,2,2.0026258818941423,2
would people know i'm disordered if my lunch for school was literally 2 egg whites and some cucumber 😭,0.0,99.0,155.0,0.4619085187348023,0,1.0352912658699118,1
kbbq anyone?,1.0,70.0,202.0,0.8925682021133646,1,0.6849181887302715,1
"I like to think there was an exchange between Hellagur and Akafuyu during lunch break like:
""So you faced my aunt?""
""Yes.""
""What was it like?""
""She was very,"" gets a bad Bloodpeak Campaign flashback ""... um, motivated.""",1.0,46.0,75.0,1.0118140721523008,1,0.588427408524849,1
Not sure who randomly sent me $30 via CashApp but thanks!! I’m using it on lunch for my daughter and I.,9.0,396.0,3024.0,2.549266337924946,2,1.3163060180045085,1
Getting lunch with my brother🤗,1.0,82.0,2797.0,0.523850701270664,1,0.28810727470554215,0
finally got around to watching the bangtan episode for tmas while eating lunch and i ended up crying with ramen in my mouth i miss my seven too much 🥹,1.0,42.0,264.0,0.8609511666102926,1,0.38533350207117717,0
"Southern Tier 2X Haze  (@stbcbeer)  is on, replacing Southern Tier 2XMAS (@stbcbeer)",0.0,37.0,323.0,0.4184442764686262,0,0.3214123588046511,0
not even to our second brewery and we have both already pooped once @cronk_adam,1.0,265.0,788.0,0.723509250597805,1,1.6778776461786105,1
Me 🤝 eating Tylenol for breakfast lunch and dinner everyday,0.0,85.0,99.0,0.48876392990149786,0,1.0011211524394723,1
"I was really journalisming before I got on with the national outlets. I was in these streets in my car with a recorder, notebook and camera (I was my own photographer). Taking sources out to lunch. Doing wild research. Out here. LOL",0.0,125.0,3791.0,0.2342672887550521,0,0.36351540813833416,0
"no one:
me: I HAD A SALAD FOR LUNCH! A WHOLE SALAD! NOTHING ELSE! JUST A SALAD!!!!!!!!!!!!!!!!!!!!!!!!!!!",8.0,698.0,4602.0,1.9461443014017163,1,1.7766766444393738,1
peak broke boog days i would wake up at 1 and smoke a blunt but jus cause i drank a smoothie it was a productive morning,0.0,141.0,448.0,0.398482627513396,0,1.0875628184549821,1
"If you have anywhere important to go please don’t order The Place Jollof rice, chicken, plantain and asun. I’m just waking up now",0.0,282.0,1115.0,0.3370885529561946,0,1.5544964335760239,1
Go to lunch &amp; have a drink . Enjoy it ❤️,0.0,117.0,1630.0,0.30781721401145495,0,0.5457590478629026,1
"Can't believe I finally stuck to my diet and lost the weight I've been wanting to shed, it's been a long journey but it's all paid off.",0.0,43.0,719.0,0.3679707261030562,0,0.28710556059203285,0
Bey I gotta get back in Oklahoma asap my mummy is work me like a dog bey 😂 before work after work lunch break it’s always something I say man y’all don’t relax here aye damn,0.0,130.0,476.0,0.3946983658546253,0,0.9841230099196734,1
I’m thinking it’s time for a lunch break..cleaning will have you feeling a way,3.0,157.0,3028.0,1.0192296593273182,1,0.5234581797839357,1
"parenting win milestone???

8 made lunch for herself and her sister (ham &amp; cheese sandwiches) and all I did was tell her not to lick the butter knife.

bonus: she cleaned up after herself 🥳",48.0,2628.0,9520.0,7.330278087204752,2,3.9263663564600786,2
I’ve turned into one of those people who eat the same thing for lunch everyday and I am totally fine with it!!,0.0,20.0,100.0,0.4881522080483171,0,0.24381955137049618,0
My name is Lior she I'm addicted to shoes and spicy ramen noodles,1.0,86.0,567.0,0.767176116749269,1,0.6169837588013614,1
Southwest Mexican food slaps,0.0,65.0,930.0,0.3502126862636921,0,0.39052187757486806,0
"It was a time in society when you could really smoke inside of buildings. 

Like you could go to Golden Corral &amp; ask to be seated in the smoking section lmao",20.0,10719.0,4074.0,4.779493225196886,2,29.52949276958368,2
That Tropical Smoothie was too bomb,0.0,46.0,222.0,0.44071933141988284,0,0.4419034685494056,0
"this lunch stand charged a bit more for a combo they advertised so this person went back and threatened to report them until they gave her a refund

Kind of extreme",4.0,160.0,576.0,1.9128634811679874,1,1.1357010453199072,1
took pictures at the worst wedding ever. real madrid lost points. i didn't go fancy in fast food tonight like every saturday. absolutely shitty saturday in the last 5 hours.,1.0,207.0,7675.0,0.3375931995579721,0,0.3668630146954603,0
Without a doubt the best part of my day is the leftover birthday cake in my lunch 🎂,0.0,57.0,1276.0,0.32697877215512616,0,0.3005014907005786,0
Lunch out,0.0,41.0,83.0,0.4995902090174061,0,0.5119918065851117,1
"Treating malaria sometimes can be so expensive both medicinal and in appetite, tell me why I am craving virgin goat meat pepper soup 😫",1.0,98.0,313.0,0.8406615083692486,1,0.8450678619466714,1
been sent money for my lunch without even having to ask 💜 you already know your wallets belong to me.,4.0,726.0,262.0,2.1546325599990213,2,6.528756785689165,2
"1. Italian Food
2. Mexican
3.American
4.Indonesian 
5.Chinese
6.Greek
7.French
8.Ethiopian
9.Japanese
10. German",28.0,3016.0,4189.0,6.525191602798253,2,8.161302267515344,2
"I always eat based on what condiment I’m interested in. Today, it’s Tzatziki. I got a real live craving! I’m gonna make some rice and beans and chicken.",0.0,583.0,3657.0,0.23758846293540803,0,1.7236714937495308,1
"Q for other baking nerds: when I make custard for ice cream, I bring the yolk mix temp to 160°F on simmering water. Is this the same for a sabayon? (The internet is giving a range from 130 to 170, which is confusing me.)",2.0,620.0,4985.0,0.6262962406772004,1,1.4951616093007636,1
On a lunch date kinda nervous 🙈 @genesis0128,1.0,202.0,106.0,0.9692324550278542,1,2.321371646720769,2
I hate waiting for food when I’m already on a time limit like dang I did want to eat on my lunch break,0.0,112.0,642.0,0.37550318248904035,0,0.7678095877246419,1
Thai or Mexican food 🤨🧐,0.0,287.0,2472.0,0.2728337656390441,0,1.0724880721437593,1
The Killers came on at the brewery and I realized they’re almost an Oldie at this point.,12.0,1055.0,1090.0,4.403856384591291,2,5.856221793582781,2
"idk if i want a cfa, soul food or a steak 😭😭",0.0,346.0,1328.0,0.3239247444697854,0,1.766015375507953,1
".@jettila had lunch today at @PeiWei and our 4 year old destroyed a order of the chicken dumplings (6) by himself! I don’t know how much of the menu you’ve consulted on, but everything was amazing! Great stuff!",3.0,647.0,171.0,1.824417202243768,1,6.5364535380222355,2
made a smoothie and it doesn’t eventaste good,0.0,67.0,281.0,0.4267687948588647,0,0.5987103025580901,1
Choosing where to get lunch based off what spots remember my dogs name,34.0,1730.0,10404.0,4.967541448187677,2,2.4092232346053897,2
"It’s the “what time you off, cause I wanna take you to lunch” text for me! Imma be soooooo fat😂🤷🏽‍♀️",1.0,56.0,166.0,0.915711979687267,1,0.5795130057663136,1
i feel like other people don’t bring their lunch,3.0,101.0,64.0,2.063787678714929,2,1.331905478759542,1
Idk wat I want for lunch or wat I’m cooking for dinner 🥲,0.0,99.0,2986.0,0.25606606353160655,0,0.334061063388701,0
P texted me asking I brought lunch today… now he’s gonna come all the way up here just so he can take me out for my lunch ☺️❤️,0.0,50.0,335.0,0.41625023585457654,0,0.42677851040082804,0
what's better-- the cake or the frosting?,46.0,86033.0,2094568.0,0.057751376016443104,0,0.7646657576441293,1
idk man I’m always down for a little drink weather it’s a cocktail or a coffee or a pre work out 😜,0.0,224.0,496.0,0.39211088741228695,0,1.6679604782375754,1
Wishing I had that special someone to bring me lunch/dinner so I cld stay in bed sick n not have to worry about what to cook tonight 🤣,0.0,39.0,1188.0,0.3323736218316332,0,0.2138349448996204,0
It’s me baking cookies before I go to work,0.0,178.0,1610.0,0.30880873092642047,0,0.8328391222700038,1
Now Playing: @djvaf @soulfoogradio - 7 PM UK Original Soul Food Show E401B - DJ Val @djvaf @soulfoogradio on Throne Connection Radio#radio,0.0,9.0,583.0,0.3817920567699049,0,0.0702512334047974,0
this app making me go get matcha brb for the review,0.0,564.0,413.0,0.4035135228022233,0,4.438732887946433,2
Lunch then 🧗🏾‍♀️,0.0,28.0,481.0,0.39404288962822925,0,0.2171281892805526,0
Now I want Japanese food. Boy these cravings are crazy . Tf,0.0,39.0,966.0,0.3475087612396963,0,0.2331140755045256,0
"just had the most scrumdillyumptious pounded yam, like..  i nearly cried",0.0,195.0,1769.0,0.30117689849092266,0,0.8708168581434148,1
chipotle calling my name. my comfort food,0.0,125.0,601.0,0.37981982096512396,0,0.8759996884335199,1
I just wanna drink a smoothie while I get banged,16.0,525.0,11042.0,2.3270528001102866,2,0.697879906722458,1
“Nah I don’t like breakfast for lunch. I DO like ✨brunch✨ tho” - my 8 year old nephew,2.0,60.0,129.0,1.4184499185494204,1,0.6627094641162623,1
"No bc I’m panicking the smoothie I drank was 300 Cals..
Which means I’ve probably had like 1000 today I’m panicking am I gonna gain????",0.0,61.0,293.0,0.4242777566009769,0,0.5394076345547482,1
think i’m about to go get some pizza for lunch,0.0,36.0,2491.0,0.27216404287096513,0,0.1371970712861654,0
Yo milk with lunch was wild af…&amp; the juice box sizes were disrespectful,1.0,1110.0,13647.0,0.23927229417816442,0,1.238589196406079,1
One of my favorite hobbies is undoing a week’s worth of hard work at the gym with a £5 cheese log from the farmer’s market,2.0,204.0,894.0,1.0589994456900058,1,1.2320188465496127,1
"Hey, Norma, we still on for Lunch?",0.0,21.0,168.0,0.4571489168905659,0,0.2229622573030278,0
"I’ve been back from Ireland a day, and I’m already missing a full Irish breakfast, Curry and Fish and Chips. But I am looking forward to a decent steak tonight. #DifferentFoods",1.0,54.0,186.0,0.902292655368042,1,0.5424839806256494,1
Has anyone been to Dooky Chase for lunch lately? Is the lunch buffet back?,0.0,180.0,1057.0,0.34100815323106676,0,1.0167310752612686,1
"there’s a weird guy who sells books on the sidewalk across from the west philly farmer’s market every saturday, and he had so many great books today. and then i used my tip money to buy dinner at trader joe! what am i, a normal guy",30.0,628.0,940.0,10.833058639163061,2,3.705989857403764,2
i’m taking a nap on my lunch break goodbye,1.0,65.0,276.0,0.8556728934398752,1,0.5840693522649762,1
"Nun sitting at lunch with my auntie, a lil drunk🥰",0.0,65.0,253.0,0.43299733060203494,0,0.5985346047007375,1
"strawberry cherry banana smoothie, strawberry banana oatmeal, and killing eve... living it up rn",1.0,188.0,431.0,0.8017630822853319,1,1.4652421823415667,1
Had a glass of Merlot with lunch. Feeling wild.,1.0,170.0,796.0,0.7221247415857351,1,1.0745475538135414,1
Just committed myself to the next 9 months with @ww_us Time to get myself back….,0.0,18.0,364.0,0.4112304941067192,0,0.1551209017095228,0
I hate when Niggas ask me what I ate today like they paying for lunch or something,1.0,211.0,1126.0,0.6727261754462169,1,1.1596637869273578,1
"I realized I only measure costs in three units of measurement:
- Lunch (for two)
- A new game
- A Playstation

Me after my partner told me the moving company’s quote:
“Jeez, that’s like five playstations”",30.0,1101.0,1456.0,9.820270017736958,2,5.377259659248439,2
Healthy brunch of instant ramen and protein shake,4.0,91.0,574.0,1.9139859230172855,1,0.6497383799389004,1
I'm making comfort food 🫶,1.0,38.0,244.0,0.8702803876912242,1,0.3572625977369386,0
"Having lunch with my parents. Had to explain TERF. Dad said his head might explode. The concept, was so stupid to him. 

We continued to talk about trans rights and my mom said something about people against them and my dad replied “It means they’re hateful bigots.”

Love them",18.0,305.0,2325.0,5.285113341519738,2,1.178751504269083,1
I would love nothing more than oysters and a mimosa lunch tomorrow but I really need to meet my body half way this year. Re phela s’motherfucker hey. No regard for our internal organs 🤮,0.0,58.0,115.0,0.4796992014844227,0,0.6604977573011577,1
My car is still being worked on and my sister in law picked me and my kids up and took us to lunch and went thrifting 🫶🏻,1.0,124.0,635.0,0.7524476574194812,1,0.8526164535656848,1
"I'm not going to be lectured, shamed, nagged, nudged, educated or told shit about diet or exercise. I'm done.",1.0,42.0,1585.0,0.6201234305404589,1,0.20157769816294593,0
"I’m getting corn beef or Jamaican food, i really want both lmaooo",0.0,131.0,2296.0,0.2792478547574659,0,0.5119740282436164,1
I wanna go to lunch tomorrow after church. Might do a me date or find a friend. Lol,0.0,64.0,289.0,0.42509727076360954,0,0.5677364460739895,1
