text,likes,followers
"thinking about how after Eisenhower had a heart attack while playing golf 1955 bc he smoked 3 pack as a day, the AHA endorsed a low-fat, low-cholesterol, high-carb diet, claiming it would reduce heart disease, directly leading to the American obesity epidemic…",2,520
"Lunch will probably be like $35 or so ✨

Send for it before the next loser does 😏

Findom Ebonydom Finsimp BNWO loser Gooner",2,240
who gonna get me lunch today 🥺,0,1832
food / diet tw i stopped counting calories over the holidays cause my sister was home and it was hard to avoid “””bad””” foods and i wish i hadn’t because now i’m back to eating trash and feeling so guilty about it i could die and i can’t stop. feels so pathetic lol,2,202
"My best friend is getting married this year so I started a diet or whatever and i weighed myself this morning and wondered how u gained 5 lbs in one week. I infact did not, I'm wearing my blanket sweater i apparently lost 3lbs 🥳",0,210
Where is the best French onion soup in south beach,4,3450
pray for me that this steak lunch I’m trying to prepare goes well 😅,2,212
House cleaned dinner on school clothes ready lunch packed now it’s time for me to go have a drink 😌,1,382
turkish coffee ve gullu turkish delight ve sims like its 2012,3,270
I gotta get serious about eating healthy. Lunch is easy I can eat salad literally every day no problem but breakfast is an issue. I need a quick compact hot breakfast. Frozen breakfast burritos even the healthy ones are gross.,0,387
im going to lunch and then coming home to edit and give you chapter 6 &lt;3,55,2575
I need a good plate lunch 😩,0,20
Golden penny Jollof noodles may just be the invention of the century.,0,2808
i want a smoothie from jamba juice 🧍🏾‍♂️,0,549
Had Waakye 3x this last week… and I ain’t stopping!!,6,34547
kielbasa sandwich for lunch i can work with that,1,217
Fasting is nice cuz i get to consume disturbing content without my lunch squirming,1,306
debating what to have for lunch today,0,10
"Three Covid tests this morning as there was an “Is there or isn’t there?” line on the first one. Both the other two were completely clear but I’m staying in my room just in case, with only fully masked escapes to the food trucks as required. Con organisers informed, too",7,1316
"Man it’s lunch time, I wish there was someone I could take a bite out of 😩",1,15
I love low engagement tweets lol they feel organic. locally sourced….like I’m at the farmers market or something .,0,8355
"If a recipe calls for 4 cloves of garlic, how many are you putting in?",0,23
"Rp with @IshiBunji

Jigen took Goemon oit to enjoy a Japanese ramen restaurant next to a river. It wa a small, cozy store, decorated like a traditional building. Jigen wanted to olease Goemon making a traditional Japanese evening with him, so the samurai could do also things he +",1,11
Smoothie or a breakfast wrap and potatoes? 🤔,0,201
"Bleeding Heart Brewery SeltzerMosas  (@BleedForBrew)  is on, replacing Bleeding Heart Brewery White Girl Seltzer (@BleedForBrew)",0,344
"💧 Oh, you brought your own lunch today, Minori?
🌻 Yup! I'm trying to save up for a CD I really want. Hehehe~ But since I made it myself, I ended up filling it with my favorites!
💧 A lunch filled with favorites? That sounds nice. Perhaps I should try making some udon to bring.",1,328
How effectively does microwaving kill viruses? Just I was going to put the dinner leftovers in a box to heat up for lunch tomorrow but my son has just sneezed in them massively.,1,1147
"This is my greatest learning of 2022 (and maybe poori life ki hi)

Decide a certain group of people whose advice/decisions/words will effect you, these should be the one whom you truly care for and who cares for you truly (be very careful with this selection)",31,262
"Sometimes I don't know how to substitute ingredients correctly. Today I made  a cake with  sugar,  cocoa, and replaced  butter with  avocado.",0,12
Sigh..wa wunna got for lunch?,4,4905
I love now Malaysian food I wish I can go there and be there and then Polynesian and be in the water and eat,0,547
Had @JackBox for lunch and that was a mistake. I think my burger was undercooked and now my stomach hurts. 😩,1,660
i think ima take myself out to lunch,1,743
i'm such a rabbit i just had cucumbers &amp; carrots for lunch,3,212
"I was watching this video on tiktok of a woman explaining some advice she wished she knew in her early 20’s &amp; she was speaking about how we often fall for the outer personas of people &amp; she said: 
“how do you expect to be fed soul food if all you go for is snacks?”",0,59
What y’all eating for lunch ? I’m hungry,0,773
jus had a nap for lunch shit fucked up outchea,0,602
the only things in my control are what i have for breakfast (motor oil) and what i have for lunch (1 mango altoid preserved in resin from 2003),5,1427
Lunch with bae🥰,0,1118
s/o to the waitress for making our mimosas strong asf,4,31
"Elegant women drink tea not alcohol, a glass of chardonnay at lunch is fine now and then but never be drunk in public. It shows a lack of self control.",0,2
"breakfast  /  brunch  omad  thursday  &amp;  fast  on  friday 
 ??  &amp;  then  egg  diet  mon  -  wed  ?  going  clubbing  on  saturday  (  maybe  )  so  i'll  need  to  eat  beforehand  &amp;  i'll  probably  omad  ramen  on  sunday",1,270
I might be a smoothie king girl now,1,188
Out to lunch🍺🍕,0,862
Jamaican food 🤔,0,1075
I’m so very irritated about not getting a lunch or any breaks . 🙂🙂,0,672
"Had a fantastic time at @ASChurchHistory.

I can confirm that @kkdumez is even cooler in person than she is online. 

@ElProfeBarba is going to be responsible for the next “turn” in Latinx religion. 

If @heathwcarter invites you to lunch, just say yes.",52,709
Sweet! My #hopper just sold GARI with 1.3% profit on Huobi! Awesome! #cryptohopper #1%Business.,0,6
baby drinks a bottle before bed and its cute ntyk i do it and suddenly im the irresponsible one like wtf wym context matters and vodka and milk or whatever aint the same thing???,2,19
I scheduled lunch to be delivered so I’m waking up to eat so I can pass out again before stream later 💀,45,5574
"Me and NellBino going ina lunch date , in the rain !",0,466
"I'm eating beans and plantain for this first time in over two years.

Finna cry tears of joy. 🥹",1,1695
"What are you looking at?! Evil plans?! 

No no no, these are... ingredients! For a cake, for charity! For... kittens?",0,15
I put on lipgloss and went out in Brooklyn and met several fine gentlemen and gave out my cellular numbers and now they’re calling and they want to have lunch and I’m not interested and now I know that I’m the drama and I might die alone. Dah welp! 🤷🏾‍♀️😬🤦🏾‍♀️ #imOverIt #IamIt,32,2882
Making fish a part of your diet offers several health benefits. Fish is an excellent source of fat and protein and can reduce your risks of several illnesses including cardiovascular diseases and dementia.,0,175
"Mom’s Recipe Hub
Crockpot Chicken Thighs with Swiss Chard and Mustard
⭐️ ⭐️ ⭐️ ⭐️
Serves 4

In the bigynnyng God made of nouyt heuene and erthe. Forsothe the erthe was idel and voide, and derknessis weren on the face of depthe; and the Spiryt of the Lord was borun on the watris…",19,1903
"Black bread,instant coffee.smells like diesel.a pinch of salt.cocktail cherries,gin mouth.",3,55
I needed some good soul food today fr,0,71
Salmon burger for lunch and about to watch men run up and down a field  for a point system,0,51
I be wanting to go have drinks at the bar but it’s too cold LMFAOOO I’ll go in the summer,1,943
"Remember, children don't eat excuses for lunch!",4,7147
I’m so interested in what people grew up eating/not eating. I didn’t have cheese or mexican food til I was like 18,2,123
"Today on your lunch #run... Mostly Sunny! Winds r 8mph, currently it's 18F w high of 24F.",0,4806
I learned today that I love eggs but do not love egg salad so now I'm cooking a new lunch 😂,0,160
Having a freezer full of stuff to make açaí bowls or smoothie bowls got me BRICKED UP,2,756
Just did my first proper meal prep in MONTHS 😅 I have lunch and dinner for the next 4 days! i am unstoppable!,4,475
one was interested in my NFT of a half-eaten lunch.,0,0
"Work is going well~! We have a new method for doing that one time-consuming task we do that cuts the time down to 1/3, so we will be doing that after lunch, and after that, we're either prepping for later in the week, or deep cleaning the room where we keep the moths. we'll see",1,302
Japanese food dramas are so soothing. They make me appreciate the small pleasures of life over and over again.,0,215
✨lunch time✨,5,199
Just waking up from a 6 hour afternoon nap after eating Adiz’s corner waakye right after church. I even thought it’s a Monday morning kraa. I needed this rest.🌚🥹,0,1125
Mexican food wants to make bagel Fish and Chips,0,8
i want a smoothie,0,539
"this is a lunch's menu, Stewed Steak🥩, severed with Rice🍚 , then vegetable for today will recommend with Eggplant🍆",0,31
"I just want a smoothie is that so much to ask for 😭😭, I don’t understand how the system is down everyday I try to get one.",0,3906
"First week in the books. Got in the gym 3 times for a push, pull, legs split &amp; ran 4 times for a total of 7.04 miles and more importantly 87 minutes of run/walk. Dry January in full effect after a weekend of FOMO. Diets good, sleeps good, and haven’t had nic since mid Dec",55,553
